"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.307395762E1,-2.458297729E0,2.147356033E1,-4.607012558E1,5.088824513E1
2.308399762E1,-2.561595917E0,2.141650391E1,-4.590985489E1,5.072418742E1
2.309403762E1,-2.322154999E0,2.140556717E1,-4.592988968E1,5.072618136E1
2.310407763E1,-2.232624054E0,2.147110748E1,-4.571331406E1,5.055393307E1
2.311411762E1,-2.335525513E0,2.141532516E1,-4.608480453E1,5.087121033E1
2.312415762E1,-2.411926270E0,2.145439911E1,-4.602743912E1,5.083929367E1
2.313419762E1,-2.279712677E0,2.149388123E1,-4.600480270E1,5.082938020E1
2.314423762E1,-1.911930084E0,2.144692230E1,-4.589157486E1,5.069183954E1
2.315427762E1,-2.128837585E0,2.157506180E1,-4.586197281E1,5.072805724E1
2.316431762E1,-2.118724823E0,2.161331177E1,-4.600329971E1,5.087167999E1
2.317435763E1,-2.106468201E0,2.157602692E1,-4.610992050E1,5.095180973E1
2.318439762E1,-2.006011963E0,2.145656967E1,-4.639329147E1,5.115413922E1
2.319443862E1,-2.082828522E0,2.164304352E1,-4.607645798E1,5.094898907E1
2.320447862E1,-1.966056824E0,2.171936417E1,-4.606805038E1,5.096922037E1
2.321451862E1,-2.048675537E0,2.167468643E1,-4.580368423E1,5.071455997E1
2.322455862E1,-1.892578125E0,2.155413055E1,-4.592705154E1,5.076865627E1
2.323459863E1,-2.050903320E0,2.158060074E1,-4.591154861E1,5.077202802E1
2.324463862E1,-2.066284180E0,2.180197525E1,-4.602244186E1,5.096725233E1
2.325467862E1,-1.856750488E0,2.173515701E1,-4.560766983E1,5.055614819E1
2.326471862E1,-2.171131134E0,2.169427490E1,-4.561956406E1,5.056184331E1
2.327475862E1,-2.109058380E0,2.161902237E1,-4.589716721E1,5.077775313E1
2.328479862E1,-2.203380585E0,2.162821198E1,-4.570096207E1,5.060842196E1
2.329483862E1,-2.247505188E0,2.165521622E1,-4.561334610E1,5.054282354E1
2.330487863E1,-2.192188263E0,2.174349213E1,-4.593999100E1,5.087305684E1
2.331491862E1,-2.058845520E0,2.166155243E1,-4.595288467E1,5.084416691E1
2.332495862E1,-1.980697632E0,2.171985626E1,-4.549342728E1,5.045123630E1
2.333499862E1,-1.990272522E0,2.170170212E1,-4.563805008E1,5.057426890E1
2.334503862E1,-2.164855957E0,2.173607254E1,-4.591025925E1,5.084186616E1
2.335507862E1,-2.368156433E0,2.184624863E1,-4.609202957E1,5.106213797E1
2.336511962E1,-2.357856750E0,2.188528824E1,-4.655021286E1,5.149220958E1
2.337515962E1,-2.144290924E0,2.176499557E1,-4.653400040E1,5.141717815E1
2.338519962E1,-2.227783203E0,2.209616852E1,-4.623272324E1,5.129004171E1
2.339523962E1,-1.885284424E0,2.188497543E1,-4.584009933E1,5.083130093E1
2.340527962E1,-1.940727234E0,2.183118820E1,-4.619419479E1,5.112994067E1
2.341531962E1,-1.979484558E0,2.184252548E1,-4.605348587E1,5.100919367E1
2.342535962E1,-2.121181488E0,2.194279480E1,-4.604007339E1,5.104580309E1
2.343539962E1,-2.141792297E0,2.189422226E1,-4.614469528E1,5.112022247E1
2.344543962E1,-2.380596161E0,2.185495377E1,-4.594446182E1,5.093328788E1
2.345547962E1,-2.281688690E0,2.179162979E1,-4.578105545E1,5.075417491E1
2.346551962E1,-2.200531006E0,2.161401749E1,-4.604016495E1,5.090878978E1
2.347555962E1,-1.994132996E0,2.181370544E1,-4.594900894E1,5.090310142E1
2.348559962E1,-1.877391815E0,2.190837097E1,-4.620421219E1,5.116962520E1
2.349563962E1,-1.786354065E0,2.193446350E1,-4.592936325E1,5.092954112E1
2.350567962E1,-2.098339081E0,2.181711960E1,-4.561272049E1,5.060543454E1
2.351571962E1,-2.261817932E0,2.157690811E1,-4.603659439E1,5.089250246E1
2.352575962E1,-2.126018524E0,2.168945312E1,-4.606093216E1,5.095646969E1
2.353580062E1,-2.155559540E0,2.169639969E1,-4.625791550E1,5.113878120E1
2.354584062E1,-2.060398102E0,2.175209427E1,-4.615031815E1,5.106124470E1
2.355588062E1,-1.941215515E0,2.187368774E1,-4.624671555E1,5.119555871E1
2.356592062E1,-2.031505585E0,2.163904953E1,-4.591496658E1,5.079920901E1
2.357596062E1,-1.965435028E0,2.144502258E1,-4.631509781E1,5.107680700E1
2.358600063E1,-2.033740997E0,2.166836548E1,-4.608858871E1,5.096873723E1
2.359604062E1,-1.886459351E0,2.156769180E1,-4.590340042E1,5.075279528E1
2.360608062E1,-2.206592560E0,2.161032867E1,-4.610818100E1,5.096900736E1
2.361612062E1,-2.091087341E0,2.182755280E1,-4.638970566E1,5.131100757E1
2.362616062E1,-2.120491028E0,2.184501648E1,-4.656969833E1,5.148240505E1
2.363620062E1,-1.980007172E0,2.178825760E1,-4.643056107E1,5.132685066E1
2.364624062E1,-1.820003510E0,2.176971054E1,-4.679105759E1,5.163947889E1
2.365628133E1,-1.859607697E0,2.177626419E1,-4.619719315E1,5.110620782E1
2.366632133E1,-2.164642334E0,2.176580811E1,-4.602502060E1,5.095820444E1
2.367636133E1,-1.967750549E0,2.190561295E1,-4.649473190E1,5.143430777E1
2.368640133E1,-2.161045074E0,2.158654022E1,-4.658172226E1,5.138585100E1
2.369644133E1,-2.302742004E0,2.173534393E1,-4.624736404E1,5.115218937E1
2.370648233E1,-2.137161255E0,2.172612762E1,-4.623313522E1,5.112821992E1
2.371652233E1,-2.062931061E0,2.148257828E1,-4.620388412E1,5.099564454E1
2.372656233E1,-2.312839508E0,2.148987198E1,-4.624746323E1,5.104891457E1
2.373660233E1,-2.367645264E0,2.184502411E1,-4.648236465E1,5.141421055E1
2.374664233E1,-2.139228821E0,2.174578476E1,-4.637883377E1,5.126842768E1
2.375668233E1,-2.230525970E0,2.188392258E1,-4.643976212E1,5.138611504E1
2.376672233E1,-2.201240540E0,2.195204544E1,-4.622730637E1,5.122208130E1
2.377676233E1,-1.987304688E0,2.191312027E1,-4.636414719E1,5.132025296E1
2.378680233E1,-2.030445099E0,2.157027054E1,-4.603082657E1,5.087471153E1
2.379684233E1,-2.069061279E0,2.180129623E1,-4.621848679E1,5.114416929E1
2.380688233E1,-1.876590729E0,2.182430267E1,-4.639820480E1,5.130901664E1
2.381692233E1,-2.153755188E0,2.170422363E1,-4.639103317E1,5.126246135E1
2.382696233E1,-1.973941803E0,2.157915115E1,-4.620392227E1,5.103291726E1
2.383700233E1,-2.207344055E0,2.157191467E1,-4.632674026E1,5.115062789E1
2.384704233E1,-2.246822357E0,2.140946579E1,-4.638629532E1,5.113806634E1
2.385708233E1,-2.167465210E0,2.166968536E1,-4.643333817E1,5.128672404E1
2.386712233E1,-2.114707947E0,2.146242142E1,-4.661010361E1,5.135766039E1
2.387716233E1,-2.187950134E0,2.155762100E1,-4.638862991E1,5.119983530E1
2.388720333E1,-2.089275360E0,2.170266342E1,-4.624283218E1,5.112504474E1
2.389724333E1,-1.941234589E0,2.181751633E1,-4.660925674E1,5.149946820E1
2.390728333E1,-2.013088226E0,2.164907837E1,-4.640389633E1,5.124506526E1
2.391732333E1,-2.111587524E0,2.206088638E1,-4.652459335E1,5.153328339E1
2.392736333E1,-2.249858856E0,2.185516357E1,-4.620919418E1,5.116639197E1
2.393740333E1,-2.260570526E0,2.160200119E1,-4.637356949E1,5.120805192E1
2.394744333E1,-2.159599304E0,2.158998871E1,-4.600591660E1,5.086586128E1
2.395748333E1,-2.095035553E0,2.154659653E1,-4.628694534E1,5.109918106E1
2.396752333E1,-2.010334015E0,2.160021210E1,-4.662881851E1,5.142817634E1
2.397756333E1,-2.228431702E0,2.173027420E1,-4.642363358E1,5.130618363E1
2.398760333E1,-1.934108734E0,2.174231339E1,-4.626147079E1,5.115264067E1
2.399764333E1,-2.169689178E0,2.154512787E1,-4.617593002E1,5.100114312E1
2.400768333E1,-1.957450867E0,2.150710297E1,-4.624021530E1,5.103473918E1
2.401772333E1,-2.059696198E0,2.148928452E1,-4.611214828E1,5.091524248E1
2.402776333E1,-1.957935333E0,2.159251022E1,-4.632985306E1,5.115198230E1
2.403780333E1,-1.867843628E0,2.159940338E1,-4.608740616E1,5.093203386E1
2.404784433E1,-2.063838959E0,2.185763931E1,-4.627116013E1,5.121558441E1
2.405788433E1,-2.007884979E0,2.157237244E1,-4.623208237E1,5.105687314E1
2.406792433E1,-2.158744812E0,2.151096344E1,-4.643330002E1,5.121945995E1
2.407796433E1,-2.138359070E0,2.149612427E1,-4.599149704E1,5.081214164E1
2.408800433E1,-2.253475189E0,2.166825104E1,-4.633302689E1,5.119902962E1
2.409804433E1,-2.327182770E0,2.179277802E1,-4.616746140E1,5.110553243E1
2.410808433E1,-2.113292694E0,2.186666489E1,-4.623621750E1,5.118989009E1
2.411812433E1,-2.235130310E0,2.161416245E1,-4.609309006E1,5.095822580E1
2.412816433E1,-2.120704651E0,2.171270752E1,-4.603627396E1,5.094386691E1
2.413820433E1,-2.464149475E0,2.185533905E1,-4.605185318E1,5.103431256E1
2.414824433E1,-2.372612000E0,2.181911850E1,-4.586065292E1,5.084193846E1
2.415828433E1,-2.309490204E0,2.178692245E1,-4.597072220E1,5.092456219E1
2.416832433E1,-2.526657104E0,2.147051620E1,-4.621480179E1,5.102131875E1
2.417836433E1,-2.429450989E0,2.165594101E1,-4.599216843E1,5.089362995E1
2.418840433E1,-2.411170959E0,2.165720367E1,-4.581425095E1,5.073257145E1
2.419844433E1,-1.996543884E0,2.165980911E1,-4.622597122E1,5.108790399E1
2.420848433E1,-2.118110657E0,2.160954285E1,-4.601089096E1,5.087691836E1
2.421852533E1,-2.200847626E0,2.132167053E1,-4.626391220E1,5.098830196E1
2.422856533E1,-2.248733521E0,2.130789185E1,-4.633380508E1,5.104806119E1
2.423860533E1,-2.394134521E0,2.148027039E1,-4.628698349E1,5.108442753E1
2.424864533E1,-2.408359528E0,2.142490768E1,-4.650258255E1,5.125736092E1
2.425868533E1,-2.077339172E0,2.159688187E1,-4.647072220E1,5.128614497E1
2.426872533E1,-2.079582214E0,2.143089294E1,-4.640842056E1,5.116003649E1
2.427876533E1,-2.240566254E0,2.153997803E1,-4.613978195E1,5.096930713E1
2.428880533E1,-2.046035767E0,2.136289215E1,-4.629180527E1,5.102441238E1
2.429884533E1,-2.086074829E0,2.129447937E1,-4.642626572E1,5.111951397E1
2.430888533E1,-2.267784119E0,2.131903076E1,-4.599087906E1,5.074253516E1
2.431892533E1,-2.187088013E0,2.123393250E1,-4.617963028E1,5.087456630E1
2.432896533E1,-2.216003418E0,2.109131622E1,-4.621279526E1,5.084660005E1
2.433900533E1,-2.359844208E0,2.115550995E1,-4.615565109E1,5.082783286E1
2.434904533E1,-2.280456543E0,2.138669586E1,-4.576508713E1,5.056712807E1
2.435908533E1,-2.310539246E0,2.133077240E1,-4.574930191E1,5.053057558E1
2.436912533E1,-2.412925720E0,2.151342773E1,-4.582104874E1,5.067759160E1
2.437916533E1,-2.199764252E0,2.138388062E1,-4.585316086E1,5.064209389E1
2.438920533E1,-2.117122650E0,2.162972260E1,-4.624505234E1,5.109727951E1
2.439924633E1,-2.545776367E0,2.133451843E1,-4.633150864E1,5.107104215E1
2.440928633E1,-2.419075012E0,2.156151962E1,-4.654066086E1,5.134962673E1
2.441932633E1,-2.402072906E0,2.158821487E1,-4.632975388E1,5.116900497E1
2.442936633E1,-2.548267365E0,2.156311798E1,-4.623759842E1,5.108206369E1
2.443940633E1,-2.417427063E0,2.154192734E1,-4.662713242E1,5.141972447E1
2.444944633E1,-2.416854858E0,2.155170441E1,-4.646680069E1,5.127846250E1
2.445948633E1,-2.401561737E0,2.136599731E1,-4.647462082E1,5.120706709E1
2.446952633E1,-2.384971619E0,2.145384216E1,-4.619212723E1,5.098694000E1
2.447956633E1,-2.616397858E0,2.148855591E1,-4.657523727E1,5.136006522E1
2.448960633E1,-2.556129456E0,2.164651489E1,-4.622951889E1,5.111040815E1
2.449964633E1,-2.562530518E0,2.176165771E1,-4.653160477E1,5.143273813E1
2.450968633E1,-2.638648987E0,2.154788208E1,-4.636558151E1,5.119610180E1
2.451972633E1,-2.620838165E0,2.128384781E1,-4.612044907E1,5.086223346E1
2.452976633E1,-2.351394653E0,2.133859253E1,-4.628666306E1,5.102273772E1
2.453980633E1,-2.379863739E0,2.136802292E1,-4.606995773E1,5.083991700E1
2.454984633E1,-2.557262421E0,2.122063065E1,-4.641186905E1,5.109712658E1
2.455988733E1,-2.328334808E0,2.121261978E1,-4.647168350E1,5.113720513E1
2.456992733E1,-2.361927032E0,2.128361893E1,-4.644197464E1,5.114125675E1
2.457996733E1,-2.230289459E0,2.123054504E1,-4.648057175E1,5.114835074E1
2.459000733E1,-2.704467773E0,2.138162613E1,-4.626903915E1,5.104225765E1
2.460004733E1,-2.443237305E0,2.135447693E1,-4.659220505E1,5.131097996E1
2.461008733E1,-2.358573914E0,2.145837784E1,-4.663655472E1,5.139059336E1
2.462012733E1,-2.449172974E0,2.146703339E1,-4.664518356E1,5.140627511E1
2.463016733E1,-2.249649048E0,2.139099121E1,-4.622529221E1,5.098443944E1
2.464020733E1,-2.103626251E0,2.144487381E1,-4.634984207E1,5.111375271E1
2.465024733E1,-2.366119385E0,2.166207886E1,-4.606364059E1,5.095785677E1
2.466028712E1,-2.430347443E0,2.150041580E1,-4.597256851E1,5.080995497E1
2.467032713E1,-2.448322296E0,2.149611664E1,-4.611815262E1,5.094076279E1
2.468036712E1,-2.393978119E0,2.153104401E1,-4.608778000E1,5.092544013E1
2.469040712E1,-2.335819244E0,2.143292999E1,-4.624387741E1,5.102276686E1
2.470044712E1,-2.595420837E0,2.117594147E1,-4.629858017E1,5.097759539E1
2.471048712E1,-2.404048920E0,2.141642761E1,-4.606254196E1,5.085470081E1
2.472052712E1,-2.272285461E0,2.145768356E1,-4.596452713E1,5.077729039E1
2.473056812E1,-2.408817291E0,2.129699326E1,-4.614964676E1,5.088373236E1
2.474060812E1,-2.235076904E0,2.146554184E1,-4.608307266E1,5.088629129E1
2.475064812E1,-2.410102844E0,2.145470810E1,-4.610181046E1,5.090667955E1
2.476068812E1,-2.318958282E0,2.140391159E1,-4.601881790E1,5.080587171E1
2.477072812E1,-2.167530060E0,2.143197250E1,-4.629331589E1,5.105975644E1
2.478076812E1,-2.111179352E0,2.150223160E1,-4.605664444E1,5.087256175E1
2.479080812E1,-2.527088165E0,2.147253036E1,-4.679001999E1,5.154378435E1
2.480084812E1,-2.310752869E0,2.142768097E1,-4.631801224E1,5.108662592E1
2.481088812E1,-2.311466217E0,2.151626205E1,-4.632283401E1,5.112824425E1
2.482092812E1,-2.261425018E0,2.158402252E1,-4.653248978E1,5.134449022E1
2.483096812E1,-2.265705109E0,2.148362350E1,-4.637845993E1,5.116288737E1
2.484100812E1,-2.247154236E0,2.150139999E1,-4.604500198E1,5.086749563E1
2.485104812E1,-2.409656525E0,2.148405838E1,-4.627295303E1,5.107403833E1
2.486108812E1,-2.612689972E0,2.167905045E1,-4.637556076E1,5.125914565E1
2.487112812E1,-2.680389404E0,2.155356979E1,-4.626330948E1,5.110806846E1
2.488116812E1,-2.576545715E0,2.156952286E1,-4.646663284E1,5.129357535E1
2.489120812E1,-2.297275543E0,2.152406693E1,-4.656312180E1,5.134868298E1
2.490124912E1,-2.169666290E0,2.156029892E1,-4.666768265E1,5.145314903E1
2.491128912E1,-2.118217468E0,2.177416992E1,-4.637149429E1,5.127296367E1
2.492132912E1,-2.124183655E0,2.179635239E1,-4.661380386E1,5.150184311E1
2.493136912E1,-2.172916412E0,2.178416443E1,-4.659383011E1,5.148064092E1
2.494140912E1,-2.373550415E0,2.165158081E1,-4.629227066E1,5.116052205E1
2.495144913E1,-2.394924164E0,2.170056534E1,-4.638353348E1,5.126482591E1
2.496148912E1,-2.170658112E0,2.171627426E1,-4.645222092E1,5.132365101E1
2.497152912E1,-2.223945618E0,2.162764359E1,-4.630712509E1,5.115711813E1
2.498156912E1,-2.059741974E0,2.169872665E1,-4.623023605E1,5.111078165E1
2.499160912E1,-2.204177856E0,2.180033875E1,-4.645279312E1,5.136122232E1
2.500164912E1,-2.160831451E0,2.179162979E1,-4.654666519E1,5.144061005E1
2.501168912E1,-2.223289490E0,2.190554810E1,-4.668106461E1,5.161315575E1
2.502172913E1,-2.251907349E0,2.165100098E1,-4.671126175E1,5.153424982E1
2.503176912E1,-2.478000641E0,2.171422958E1,-4.655289841E1,5.142781936E1
2.504180912E1,-2.092967987E0,2.175835800E1,-4.661822128E1,5.148849593E1
2.505184912E1,-2.171936035E0,2.184470749E1,-4.630602646E1,5.124604022E1
2.506189012E1,-1.989246368E0,2.179687881E1,-4.619341660E1,5.111646275E1
2.507193012E1,-2.010990143E0,2.155920410E1,-4.627093124E1,5.108661704E1
2.508197013E1,-2.209133148E0,2.160269547E1,-4.597211838E1,5.084282042E1
2.509201012E1,-2.159938812E0,2.183400345E1,-4.630584335E1,5.124080572E1
2.510205012E1,-2.275901794E0,2.182765198E1,-4.633330917E1,5.126793987E1
2.511209012E1,-2.008827209E0,2.199765015E1,-4.640066910E1,5.139021397E1
2.512213012E1,-1.855770111E0,2.182611847E1,-4.643889999E1,5.134583491E1
2.513217012E1,-2.135013580E0,2.181660843E1,-4.644823074E1,5.136108279E1
2.514221012E1,-2.116519928E0,2.180865097E1,-4.667412949E1,5.156133510E1
2.515225013E1,-2.187801361E0,2.166800308E1,-4.618528366E1,5.106240554E1
2.516229012E1,-2.275360107E0,2.183555222E1,-4.625134659E1,5.119722322E1
2.517233012E1,-2.212627411E0,2.187442780E1,-4.639735031E1,5.134296863E1
2.518237012E1,-2.224388123E0,2.190269852E1,-4.650099564E1,5.144918561E1
2.519241012E1,-2.320072174E0,2.196059799E1,-4.690738297E1,5.184547401E1
2.520245012E1,-2.233482361E0,2.198488998E1,-4.663940811E1,5.160967177E1
2.521249012E1,-2.188144684E0,2.176840973E1,-4.657303238E1,5.145579641E1
2.522253013E1,-2.146835327E0,2.173410797E1,-4.656428146E1,5.143163092E1
2.523257112E1,-2.481334686E0,2.171409607E1,-4.642007828E1,5.130772512E1
2.524261112E1,-2.282840729E0,2.157445145E1,-4.666724014E1,5.146357566E1
2.525265112E1,-2.161155701E0,2.169054413E1,-4.648363876E1,5.134081195E1
2.526269112E1,-2.296596527E0,2.180239868E1,-4.655932236E1,5.146250521E1
2.527273112E1,-2.204685211E0,2.171679688E1,-4.676197433E1,5.160583443E1
2.528277112E1,-2.205513000E0,2.160320663E1,-4.649037552E1,5.131196586E1
2.529281112E1,-2.181919098E0,2.168681717E1,-4.665730667E1,5.149740844E1
2.530285112E1,-2.386035919E0,2.143753052E1,-4.628625870E1,5.106543475E1
2.531289112E1,-2.329608917E0,2.147830582E1,-4.648614883E1,5.126116202E1
2.532293112E1,-2.313110352E0,2.165957642E1,-4.671657181E1,5.154537624E1
2.533297112E1,-2.298339844E0,2.166993713E1,-4.636659622E1,5.123211675E1
2.534301112E1,-2.027175903E0,2.170101929E1,-4.613158798E1,5.102124156E1
2.535305112E1,-2.227561951E0,2.166474915E1,-4.618074417E1,5.105863805E1
2.536309112E1,-2.233646393E0,2.179385376E1,-4.597086716E1,5.092427579E1
2.537313112E1,-2.323986053E0,2.174262619E1,-4.627140427E1,5.117797923E1
2.538317112E1,-2.498306274E0,2.177022552E1,-4.636044693E1,5.127840962E1
2.539321212E1,-2.247631073E0,2.140297699E1,-4.627336502E1,5.103296562E1
2.540325212E1,-2.200695038E0,2.156819916E1,-4.634324265E1,5.116372164E1
2.541329212E1,-2.163497925E0,2.186040497E1,-4.621907425E1,5.117382977E1
2.542333212E1,-2.042091370E0,2.190071487E1,-4.623563004E1,5.120102474E1
2.543337213E1,-1.933319092E0,2.169029999E1,-4.629739761E1,5.116303218E1
2.544341212E1,-2.014087677E0,2.178692627E1,-4.634228134E1,5.124776820E1
2.545345212E1,-2.139827728E0,2.183078766E1,-4.648936081E1,5.140450195E1
2.546349212E1,-2.037483215E0,2.178604126E1,-4.647661972E1,5.136982687E1
2.547353212E1,-2.202888489E0,2.190480042E1,-4.611030960E1,5.109631739E1
2.548357212E1,-2.219673157E0,2.169766235E1,-4.609095383E1,5.099109261E1
2.549361212E1,-1.991851807E0,2.173608780E1,-4.636381912E1,5.124479203E1
2.550365213E1,-1.807621002E0,2.172664642E1,-4.612846756E1,5.102107582E1
2.551369212E1,-2.083564758E0,2.171026993E1,-4.612862778E1,5.102477205E1
2.552373212E1,-2.205829620E0,2.180568695E1,-4.627577591E1,5.120352628E1
2.553377212E1,-1.851318359E0,2.186080933E1,-4.612585831E1,5.107756032E1
2.554381212E1,-1.799968719E0,2.186547470E1,-4.640353012E1,5.132861267E1
2.555385312E1,-1.882507324E0,2.185746765E1,-4.635720444E1,5.128628598E1
2.556389312E1,-1.969768524E0,2.188989258E1,-4.632006454E1,5.126983289E1
2.557393312E1,-2.253280640E0,2.195693207E1,-4.645093918E1,5.142833742E1
2.558397312E1,-1.882400513E0,2.170726013E1,-4.638580704E1,5.124833333E1
2.559401312E1,-1.953987122E0,2.189428711E1,-4.619997025E1,5.116263406E1
2.560405312E1,-2.196250916E0,2.185036469E1,-4.645217514E1,5.138157773E1
2.561409312E1,-2.072753906E0,2.187007523E1,-4.640627670E1,5.134334442E1
2.562413312E1,-2.045345306E0,2.190288925E1,-4.636172104E1,5.131597385E1
2.563417312E1,-2.138732910E0,2.193636322E1,-4.592833328E1,5.094300745E1
2.564421312E1,-2.091335297E0,2.191412354E1,-4.611771774E1,5.110231290E1
2.565425312E1,-2.153285980E0,2.188864899E1,-4.572114944E1,5.073630950E1
2.566429300E1,-2.010845184E0,2.198426056E1,-4.601667404E1,5.103807893E1
2.567433300E1,-2.013031006E0,2.205504990E1,-4.605372238E1,5.110208278E1
2.568437300E1,-2.217224121E0,2.208456039E1,-4.601660538E1,5.108984107E1
2.569441300E1,-2.173461914E0,2.192298889E1,-4.622156906E1,5.120326967E1
2.570445300E1,-2.072422028E0,2.186202621E1,-4.650932693E1,5.143306928E1
2.571449400E1,-2.193336487E0,2.176663589E1,-4.654572678E1,5.143055361E1
2.572453400E1,-2.116569519E0,2.179135895E1,-4.638631058E1,5.129359609E1
2.573457400E1,-2.188762665E0,2.166525650E1,-4.650835800E1,5.135368911E1
2.574461400E1,-1.978317261E0,2.164227676E1,-4.649915695E1,5.132712226E1
2.575465400E1,-1.952510834E0,2.180656433E1,-4.614345932E1,5.107403826E1
2.576469400E1,-1.992530823E0,2.167698288E1,-4.634496689E1,5.120271205E1
2.577473400E1,-2.114654541E0,2.184366608E1,-4.647156143E1,5.139283543E1
2.578477400E1,-2.005146027E0,2.203828430E1,-4.618015671E1,5.120852916E1
2.579481400E1,-1.896530151E0,2.180338669E1,-4.605933762E1,5.099457892E1
2.580485400E1,-2.118473053E0,2.158311844E1,-4.590334702E1,5.076845671E1
2.581489400E1,-1.957546234E0,2.174737167E1,-4.642705154E1,5.130547024E1
2.582493400E1,-2.023654938E0,2.163632965E1,-4.615262985E1,5.101265708E1
2.583497400E1,-2.158004761E0,2.165254974E1,-4.603510666E1,5.091876805E1
2.584501400E1,-2.315502167E0,2.169454193E1,-4.585443497E1,5.078034961E1
2.585505400E1,-1.907760620E0,2.195249557E1,-4.577766800E1,5.080498499E1
2.586509400E1,-1.797256470E0,2.187304306E1,-4.580435562E1,5.079073870E1
2.587513400E1,-2.163162231E0,2.185906601E1,-4.578806686E1,5.078429979E1
2.588517500E1,-2.273849487E0,2.175848007E1,-4.622161484E1,5.113745716E1
2.589521500E1,-2.251930237E0,2.178059006E1,-4.620963669E1,5.113507422E1
2.590525500E1,-2.300567627E0,2.183347321E1,-4.613006210E1,5.108792219E1
2.591529500E1,-2.531616211E0,2.173948288E1,-4.638564682E1,5.128978872E1
2.592533500E1,-2.177326202E0,2.210180283E1,-4.626179123E1,5.131650578E1
2.593537500E1,-1.991619110E0,2.189653397E1,-4.637845993E1,5.132627292E1
2.594541500E1,-2.124305725E0,2.195353699E1,-4.608553696E1,5.109155681E1
2.595545500E1,-2.159515381E0,2.183701324E1,-4.589731216E1,5.087319449E1
2.596549500E1,-2.018482208E0,2.177211380E1,-4.596374893E1,5.089956214E1
2.597553500E1,-1.847492218E0,2.173396301E1,-4.629498672E1,5.117620708E1
2.598557500E1,-1.952991486E0,2.167155838E1,-4.645387650E1,5.129749760E1
2.599561500E1,-1.911159515E0,2.184538651E1,-4.639461899E1,5.131602199E1
2.600565500E1,-1.970458984E0,2.200790405E1,-4.640291214E1,5.139514378E1
2.601569500E1,-2.170452118E0,2.182236862E1,-4.634998703E1,5.127619265E1
2.602573500E1,-2.024204254E0,2.190121841E1,-4.622533798E1,5.119123599E1
2.603577500E1,-2.090679169E0,2.184449768E1,-4.607325363E1,5.103232033E1
2.604581600E1,-2.015548706E0,2.184687042E1,-4.611184311E1,5.106515699E1
2.605585600E1,-2.075500488E0,2.186998749E1,-4.595701981E1,5.093772398E1
2.606589600E1,-1.986381531E0,2.183867645E1,-4.633907700E1,5.126581276E1
2.607593600E1,-2.089260101E0,2.180574036E1,-4.606548691E1,5.100866989E1
2.608597600E1,-1.918952942E0,2.177899933E1,-4.581895828E1,5.076794392E1
2.609601600E1,-1.805965424E0,2.165561295E1,-4.618462753E1,5.104161933E1
2.610605600E1,-2.246963501E0,2.182161331E1,-4.625595474E1,5.119418914E1
2.611609600E1,-2.383216858E0,2.188319016E1,-4.643436050E1,5.138777646E1
2.612613600E1,-2.267860413E0,2.177066422E1,-4.627430344E1,5.119000068E1
2.613617600E1,-2.208560944E0,2.160458755E1,-4.613843155E1,5.099402721E1
2.614621600E1,-2.224636078E0,2.187415695E1,-4.593735123E1,5.092806678E1
2.615625600E1,-2.189228058E0,2.163347626E1,-4.603029251E1,5.090764032E1
2.616629600E1,-2.186988831E0,2.181237411E1,-4.617218399E1,5.111196689E1
2.617633600E1,-2.266986847E0,2.174783325E1,-4.609701920E1,5.102002214E1
2.618637600E1,-2.320777893E0,2.190930557E1,-4.649930191E1,5.145472533E1
2.619641600E1,-2.231567383E0,2.204259109E1,-4.630422592E1,5.133163794E1
2.620645700E1,-2.302520752E0,2.196363449E1,-4.620090866E1,5.120768305E1
2.621649700E1,-2.263431549E0,2.164626694E1,-4.638774490E1,5.123970015E1
2.622653700E1,-2.097549438E0,2.157799149E1,-4.634002304E1,5.116060169E1
2.623657700E1,-2.229904175E0,2.160699463E1,-4.614185715E1,5.099907519E1
2.624661700E1,-2.203540802E0,2.177711105E1,-4.617567825E1,5.110079667E1
2.625665700E1,-2.158161163E0,2.206762314E1,-4.630652237E1,5.134132511E1
2.626669700E1,-2.307128906E0,2.193294525E1,-4.621705246E1,5.120930452E1
2.627673700E1,-2.008117676E0,2.205084610E1,-4.609977341E1,5.114158248E1
2.628677700E1,-2.325248718E0,2.170461273E1,-4.635345840E1,5.123612106E1
2.629681700E1,-2.170619965E0,2.166357803E1,-4.640194321E1,5.125585369E1
2.630685700E1,-2.216175079E0,2.176501846E1,-4.619031143E1,5.110941529E1
2.631689700E1,-2.072223663E0,2.159252548E1,-4.576141739E1,5.064226090E1
2.632693700E1,-1.979259491E0,2.167905045E1,-4.616015244E1,5.103585376E1
2.633697700E1,-1.936920166E0,2.159584808E1,-4.659258652E1,5.139067457E1
2.634701700E1,-2.139369965E0,2.160008240E1,-4.630921555E1,5.114375727E1
2.635705700E1,-2.029895782E0,2.165041733E1,-4.633047867E1,5.117982318E1
2.636709800E1,-1.952804565E0,2.177555466E1,-4.654417801E1,5.142323145E1
2.637713800E1,-1.907470703E0,2.170679855E1,-4.644768906E1,5.130508129E1
2.638717800E1,-2.123126984E0,2.153545380E1,-4.633954239E1,5.114329504E1
