"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.253759421E1,4.137313843E0,2.351744080E1,-4.857146454E1,5.412369680E1
3.254763521E1,4.016975403E0,2.344426346E1,-4.811795807E1,5.367594870E1
3.255767721E1,4.116664886E0,2.353839111E1,-4.853657532E1,5.409992541E1
3.256771821E1,4.111808777E0,2.347384644E1,-4.846990967E1,5.401167079E1
3.257776021E1,4.180858612E0,2.355691910E1,-4.807709503E1,5.370116463E1
3.258780121E1,4.182956696E0,2.369651413E1,-4.843247986E1,5.408074532E1
3.259784221E1,4.359889984E0,2.369567871E1,-4.826791382E1,5.394706048E1
3.260788421E1,4.292179108E0,2.355355453E1,-4.836479950E1,5.396616128E1
3.261792521E1,4.245990753E0,2.350844574E1,-4.817658234E1,5.377414383E1
3.262796621E1,4.245582581E0,2.339549637E1,-4.809998322E1,5.365615162E1
3.263800821E1,4.259223938E0,2.336929703E1,-4.817896271E1,5.371664062E1
3.264804921E1,4.205684662E0,2.362031174E1,-4.837699127E1,5.399944624E1
3.265809121E1,4.156578064E0,2.359238434E1,-4.829151154E1,5.390684397E1
3.266813221E1,4.200641632E0,2.362337112E1,-4.831966400E1,5.394904061E1
3.267817321E1,4.103771210E0,2.376762772E1,-4.846766663E1,5.413737871E1
3.268821521E1,4.142623901E0,2.348517609E1,-4.846588135E1,5.401533563E1
3.269825621E1,4.116893768E0,2.346364594E1,-4.832933807E1,5.388150345E1
3.270829821E1,4.084400177E0,2.354316711E1,-4.833855438E1,5.392197031E1
3.271833921E1,4.130115509E0,2.344347382E1,-4.822645569E1,5.378145914E1
3.272838021E1,4.253223419E0,2.363704300E1,-4.813537598E1,5.379418306E1
3.273842221E1,4.298435211E0,2.377400589E1,-4.875384521E1,5.441155506E1
3.274846321E1,4.276271820E0,2.352528381E1,-4.839098358E1,5.397603886E1
3.275850521E1,4.151985168E0,2.347315216E1,-4.870487213E1,5.422538541E1
3.276854621E1,4.192237854E0,2.363432312E1,-4.857037354E1,5.417783009E1
3.277858821E1,4.360557556E0,2.356251144E1,-4.845225525E1,5.405393091E1
3.278862921E1,4.301910400E0,2.374498749E1,-4.847738647E1,5.415152688E1
3.279866996E1,4.286125183E0,2.354226303E1,-4.845418549E1,5.404088368E1
3.280871196E1,4.164363861E0,2.366638184E1,-4.855496216E1,5.417586091E1
3.281875296E1,3.928047180E0,2.350702286E1,-4.855400848E1,5.408790455E1
3.282879396E1,4.216876984E0,2.362596512E1,-4.810757446E1,5.376157550E1
3.283883596E1,4.188930511E0,2.375801468E1,-4.844843292E1,5.412246348E1
3.284887696E1,4.087261200E0,2.341857147E1,-4.829418945E1,5.382809609E1
3.285891896E1,4.228496552E0,2.333990860E1,-4.812896729E1,5.365658402E1
3.286895996E1,3.997703552E0,2.344688416E1,-4.827939606E1,5.382042451E1
3.287900096E1,4.125492096E0,2.353152847E1,-4.787557983E1,5.350536106E1
3.288904296E1,3.857074738E0,2.356818390E1,-4.796376801E1,5.358040089E1
3.289908396E1,3.814380646E0,2.349458694E1,-4.818726349E1,5.374530192E1
3.290912596E1,4.046604156E0,2.336010361E1,-4.794468689E1,5.348609583E1
3.291916696E1,4.188434601E0,2.339973450E1,-4.817641449E1,5.372203898E1
3.292920796E1,3.996833801E0,2.366591263E1,-4.857379913E1,5.417992306E1
3.293924996E1,3.929988861E0,2.362380981E1,-4.835088348E1,5.395680806E1
3.294929096E1,4.316493988E0,2.372487259E1,-4.857511139E1,5.423138525E1
3.295933296E1,4.248794556E0,2.363277435E1,-4.814802551E1,5.380327722E1
3.296937396E1,4.197620392E0,2.356977463E1,-4.819692230E1,5.381540311E1
3.297941496E1,4.108642578E0,2.365217209E1,-4.815348816E1,5.380580461E1
3.298945696E1,4.089637756E0,2.353775787E1,-4.813528442E1,5.373785248E1
3.299949796E1,3.973728180E0,2.370214081E1,-4.811853027E1,5.378638257E1
3.300953996E1,4.088562012E0,2.373824692E1,-4.827496338E1,5.395083684E1
3.301958096E1,4.126113892E0,2.359070206E1,-4.844843292E1,5.404439557E1
3.302962196E1,4.021450043E0,2.353548813E1,-4.842388153E1,5.399040252E1
3.303966396E1,3.890232086E0,2.361804962E1,-4.864035797E1,5.421098226E1
3.304970496E1,3.909519196E0,2.377825165E1,-4.850342560E1,5.415968876E1
3.305974696E1,3.887237549E0,2.352875137E1,-4.836461639E1,5.392447381E1
3.306978796E1,4.081825256E0,2.350754166E1,-4.810887909E1,5.370037299E1
3.307982896E1,4.131977081E0,2.324505615E1,-4.852689362E1,5.396540813E1
3.308987096E1,4.281795502E0,2.351024246E1,-4.858195496E1,5.414121924E1
3.309991196E1,4.289505005E0,2.382825851E1,-4.826116943E1,5.399376105E1
3.310995396E1,4.033481598E0,2.379898834E1,-4.809378815E1,5.381146047E1
3.311999496E1,3.931240082E0,2.377284241E1,-4.852160645E1,5.417516937E1
3.313003696E1,4.042629242E0,2.389460373E1,-4.880159760E1,5.448752946E1
3.314007796E1,4.052776337E0,2.368491364E1,-4.870476532E1,5.430979925E1
3.315011896E1,3.930343628E0,2.382483292E1,-4.840238190E1,5.409122699E1
3.316016096E1,4.095535278E0,2.366283798E1,-4.818830109E1,5.384065074E1
3.317020196E1,4.013336182E0,2.363186264E1,-4.859676361E1,5.418687325E1
3.318024396E1,4.254188538E0,2.374112701E1,-4.849705505E1,5.416367400E1
3.319028496E1,4.126499176E0,2.356120682E1,-4.850875092E1,5.408564854E1
3.320032596E1,4.076568604E0,2.348384476E1,-4.851176453E1,5.405090817E1
3.321036796E1,4.248268127E0,2.359518814E1,-4.851122284E1,5.411210056E1
3.322040896E1,4.272377014E0,2.361808014E1,-4.842590332E1,5.404752563E1
3.323045096E1,4.150733948E0,2.357000351E1,-4.834294891E1,5.394269522E1
3.324049196E1,4.246395111E0,2.341851807E1,-4.827529144E1,5.382343935E1
3.325053296E1,4.216270447E0,2.335736847E1,-4.875573730E1,5.422605940E1
3.326057496E1,4.109344482E0,2.339448929E1,-4.833415985E1,5.385517477E1
3.327061596E1,3.983222961E0,2.343640518E1,-4.862178802E1,5.412217128E1
3.328065796E1,4.106994629E0,2.351021957E1,-4.869106293E1,5.422561607E1
3.329069896E1,4.189662933E0,2.345704269E1,-4.851316833E1,5.404917788E1
3.330073996E1,4.176445007E0,2.363806915E1,-4.822166443E1,5.386585121E1
3.331078196E1,3.999340057E0,2.353430939E1,-4.839560699E1,5.396288739E1
3.332082296E1,4.139320374E0,2.356456757E1,-4.869746399E1,5.425740334E1
3.333086496E1,4.169521332E0,2.348089218E1,-4.867064667E1,5.419934550E1
3.334090596E1,4.011623383E0,2.360238266E1,-4.851938629E1,5.410449552E1
3.335094696E1,3.918895721E0,2.362896729E1,-4.881732941E1,5.437662631E1
3.336098896E1,3.841644287E0,2.367197800E1,-4.867729187E1,5.426416421E1
3.337102996E1,3.758377075E0,2.351431274E1,-4.888774872E1,5.437885873E1
3.338107196E1,3.786212921E0,2.351102066E1,-4.860523224E1,5.412552172E1
3.339111296E1,3.869293213E0,2.353704453E1,-4.850917053E1,5.405648454E1
3.340115396E1,4.093650818E0,2.374514008E1,-4.858370209E1,5.423067179E1
3.341119596E1,4.045867920E0,2.356795883E1,-4.858103943E1,5.414734640E1
3.342123696E1,3.782684326E0,2.353935242E1,-4.838973236E1,5.394419349E1
3.343127896E1,4.036338806E0,2.335775757E1,-4.859891510E1,5.407153982E1
3.344131996E1,4.016716003E0,2.334568787E1,-4.885424042E1,5.429449287E1
3.345136096E1,4.075809479E0,2.347371292E1,-4.873081207E1,5.424315133E1
3.346140296E1,3.972652435E0,2.368227386E1,-4.862496948E1,5.423116927E1
3.347144396E1,3.865581512E0,2.356316757E1,-4.874342346E1,5.427786766E1
3.348148596E1,3.985221863E0,2.343883896E1,-4.839565277E1,5.392031502E1
3.349152696E1,4.079803467E0,2.357910538E1,-4.829878235E1,5.390168256E1
3.350156796E1,4.137374878E0,2.357308960E1,-4.846920013E1,5.405619100E1
3.351160996E1,4.273059845E0,2.354042053E1,-4.848476410E1,5.406646640E1
3.352165096E1,4.176296234E0,2.339829636E1,-4.869802856E1,5.418874153E1
3.353169296E1,4.167621613E0,2.351795197E1,-4.839292145E1,5.396608176E1
3.354173396E1,3.987449646E0,2.356519318E1,-4.828078461E1,5.387255560E1
3.355177496E1,4.121688843E0,2.357461166E1,-4.860772705E1,5.417990184E1
3.356181696E1,4.261993408E0,2.349236679E1,-4.850757599E1,5.406515341E1
3.357185796E1,3.891746521E0,2.365172577E1,-4.871224976E1,5.429026708E1
3.358189996E1,3.806804657E0,2.346915436E1,-4.826374054E1,5.380224548E1
3.359194096E1,3.812561035E0,2.344485092E1,-4.796442413E1,5.352366429E1
3.360198196E1,3.908699036E0,2.348013687E1,-4.798958588E1,5.356860189E1
3.361202396E1,3.791664124E0,2.346041107E1,-4.802065277E1,5.357938687E1
3.362206496E1,3.811897278E0,2.360730362E1,-4.805968475E1,5.368024444E1
3.363210696E1,3.865413666E0,2.372357941E1,-4.809976959E1,5.377115842E1
3.364214796E1,3.904888153E0,2.355812454E1,-4.809136200E1,5.369369127E1
3.365218996E1,3.955104828E0,2.350722504E1,-4.815480804E1,5.373190878E1
3.366223096E1,3.964408875E0,2.385340118E1,-4.790316010E1,5.366017176E1
3.367227196E1,4.138904572E0,2.384960938E1,-4.816596985E1,5.390635445E1
3.368231396E1,3.905986786E0,2.367844772E1,-4.789189911E1,5.356827064E1
3.369235496E1,3.927921295E0,2.358766556E1,-4.792880249E1,5.356282891E1
3.370239696E1,3.857913971E0,2.358191299E1,-4.803469086E1,5.364999204E1
3.371243796E1,3.884086609E0,2.384766388E1,-4.801984406E1,5.375595432E1
3.372247896E1,4.084892273E0,2.384016037E1,-4.825289154E1,5.397574579E1
3.373252096E1,4.156955719E0,2.402125168E1,-4.856640625E1,5.434148166E1
3.374256196E1,4.050403595E0,2.363191605E1,-4.842198944E1,5.403297407E1
3.375260396E1,4.062725067E0,2.371321869E1,-4.848954010E1,5.413000993E1
3.376264496E1,3.854877472E0,2.378237915E1,-4.836575317E1,5.403431982E1
3.377268596E1,4.330570221E0,2.374443817E1,-4.835639191E1,5.404528491E1
3.378272796E1,4.282329559E0,2.364638901E1,-4.826486969E1,5.391648825E1
3.379276971E1,4.245361328E0,2.359060287E1,-4.833807373E1,5.395469404E1
3.380281171E1,4.385654449E0,2.362418747E1,-4.857301331E1,5.419108617E1
3.381285271E1,4.297592163E0,2.370952225E1,-4.812200165E1,5.381763453E1
3.382289371E1,4.260936737E0,2.379230881E1,-4.828184509E1,5.399413029E1
3.383293571E1,4.279441833E0,2.395626068E1,-4.834729004E1,5.412648614E1
3.384297671E1,4.132736206E0,2.387392044E1,-4.844129181E1,5.416273939E1
3.385301871E1,4.085403442E0,2.388073349E1,-4.844348907E1,5.416411715E1
3.386305971E1,4.215053558E0,2.366492844E1,-4.853838348E1,5.416428884E1
3.387310071E1,4.249702454E0,2.360071564E1,-4.843030548E1,5.404209691E1
3.388314271E1,4.179191589E0,2.384296036E1,-4.842980194E1,5.414238743E1
3.389318371E1,4.109443665E0,2.358578873E1,-4.852555847E1,5.411013567E1
3.390322571E1,4.260612488E0,2.355450439E1,-4.850590515E1,5.409057525E1
3.391326671E1,4.134559631E0,2.337931824E1,-4.829846191E1,5.381847757E1
3.392330771E1,4.169998169E0,2.353377151E1,-4.867880249E1,5.422963303E1
3.393334971E1,4.291786194E0,2.367794037E1,-4.859765625E1,5.422911102E1
3.394339071E1,4.232715607E0,2.376970673E1,-4.869312286E1,5.435011549E1
3.395343271E1,4.125289917E0,2.372812653E1,-4.889353180E1,5.450338941E1
3.396347371E1,4.049610138E0,2.382133484E1,-4.843518829E1,5.412783758E1
3.397351571E1,4.152000427E0,2.370032120E1,-4.862470245E1,5.425224439E1
3.398355671E1,4.066654205E0,2.347381592E1,-4.841187286E1,5.395615947E1
3.399359771E1,4.009658813E0,2.362560654E1,-4.855655670E1,5.414781479E1
3.400363971E1,4.128524780E0,2.373809052E1,-4.842089081E1,5.408441850E1
3.401368071E1,4.112445831E0,2.351908112E1,-4.840613556E1,5.397419149E1
3.402372271E1,4.112266541E0,2.341386032E1,-4.867890167E1,5.417337962E1
3.403376371E1,3.979385376E0,2.351581955E1,-4.853837585E1,5.408144976E1
3.404380471E1,4.162971497E0,2.361268234E1,-4.865936279E1,5.424594627E1
3.405384671E1,4.008514404E0,2.375524139E1,-4.854220581E1,5.419156232E1
3.406388771E1,4.247695923E0,2.363285828E1,-4.838521576E1,5.401559048E1
3.407392971E1,4.400802612E0,2.363918304E1,-4.847342682E1,5.410962157E1
3.408397071E1,4.248283386E0,2.331871796E1,-4.814376068E1,5.366220468E1
3.409401171E1,4.236686707E0,2.340772247E1,-4.803183746E1,5.359970518E1
3.410405371E1,4.191925049E0,2.348950195E1,-4.835279846E1,5.391958880E1
3.411409471E1,4.204719543E0,2.373644638E1,-4.850202179E1,5.416220703E1
3.412413671E1,4.061367035E0,2.355621719E1,-4.839410400E1,5.397572948E1
3.413417771E1,4.130390167E0,2.364029312E1,-4.838674927E1,5.401112003E1
3.414421871E1,4.214977264E0,2.350297928E1,-4.819297028E1,5.378399811E1
3.415426071E1,4.196140289E0,2.360573196E1,-4.837163544E1,5.398752902E1
3.416430171E1,4.104389191E0,2.364159012E1,-4.825697327E1,5.389347143E1
3.417434371E1,4.215915680E0,2.372134399E1,-4.841941833E1,5.408249419E1
3.418438471E1,4.137283325E0,2.359540939E1,-4.845824432E1,5.405609957E1
3.419442671E1,4.076679230E0,2.356117249E1,-4.841088104E1,5.399408825E1
3.420446771E1,4.227699280E0,2.356871796E1,-4.857606506E1,5.415710484E1
3.421450871E1,4.174369812E0,2.354501724E1,-4.849430847E1,5.406931805E1
3.422455071E1,4.026462555E0,2.330366516E1,-4.842392731E1,5.389016558E1
3.423459171E1,3.668754578E0,2.350536346E1,-4.807658386E1,5.364065424E1
3.424463371E1,3.952610016E0,2.352146149E1,-4.834333038E1,5.390695566E1
3.425467471E1,4.029716492E0,2.354216766E1,-4.815303040E1,5.375115450E1
3.426471571E1,3.856876373E0,2.345814514E1,-4.860718536E1,5.410932025E1
3.427475771E1,4.003211975E0,2.346480560E1,-4.870904541E1,5.421433309E1
3.428479871E1,4.056617737E0,2.364826965E1,-4.831398010E1,5.394383633E1
3.429484071E1,4.326629639E0,2.344702530E1,-4.865930939E1,5.418681675E1
3.430488171E1,4.458614349E0,2.363659286E1,-4.844657898E1,5.408917432E1
3.431492271E1,4.169006348E0,2.357110214E1,-4.851056671E1,5.409484775E1
3.432496471E1,4.092441559E0,2.355880356E1,-4.845157623E1,5.403073702E1
3.433500571E1,4.116561890E0,2.353840637E1,-4.847229767E1,5.404226399E1
3.434504771E1,4.208003998E0,2.351818085E1,-4.868196106E1,5.422864059E1
3.435508871E1,4.051677704E0,2.351398468E1,-4.872893524E1,5.425709813E1
3.436512971E1,4.131999969E0,2.352275848E1,-4.853108215E1,5.408936610E1
3.437517171E1,4.139503479E0,2.366265488E1,-4.834568787E1,5.398483361E1
3.438521271E1,4.073642731E0,2.378793335E1,-4.834174347E1,5.403132887E1
3.439525471E1,4.063629150E0,2.369141769E1,-4.873038483E1,5.433642204E1
3.440529571E1,4.157169342E0,2.373885345E1,-4.871112823E1,5.434693399E1
3.441533771E1,4.086410522E0,2.343426132E1,-4.859813690E1,5.410769137E1
3.442537871E1,3.914691925E0,2.375508881E1,-4.826503754E1,5.393647101E1
3.443541971E1,4.033401489E0,2.347045135E1,-4.824864960E1,5.380578596E1
3.444546171E1,4.061031342E0,2.342536545E1,-4.843487549E1,5.395532305E1
3.445550271E1,4.162715912E0,2.355618668E1,-4.848883057E1,5.406837175E1
3.446554471E1,4.167446136E0,2.346836853E1,-4.832554626E1,5.388404542E1
3.447558571E1,4.264133453E0,2.353191376E1,-4.837849426E1,5.396677224E1
3.448562671E1,4.232177734E0,2.357484436E1,-4.868491364E1,5.425776839E1
3.449566871E1,4.176605225E0,2.364846420E1,-4.849771881E1,5.411767383E1
3.450570971E1,4.121063232E0,2.341001892E1,-4.855667877E1,5.406258597E1
3.451575171E1,4.229579926E0,2.362352753E1,-4.874401855E1,5.433175631E1
3.452579271E1,4.013729095E0,2.354270172E1,-4.890197754E1,5.442216674E1
3.453583371E1,3.987358093E0,2.346731186E1,-4.903490448E1,5.450720693E1
3.454587571E1,4.055599213E0,2.377095795E1,-4.889434052E1,5.451754636E1
3.455591671E1,4.012538910E0,2.379084396E1,-4.865668488E1,5.431001480E1
3.456595871E1,3.967872620E0,2.374035263E1,-4.918943024E1,5.476265519E1
3.457599971E1,4.081424713E0,2.379738235E1,-4.920443726E1,5.480921529E1
3.458604171E1,4.178062439E0,2.345016479E1,-4.849971771E1,5.403322175E1
3.459608271E1,4.002418518E0,2.372980118E1,-4.873375702E1,5.435165031E1
3.460612371E1,4.124813080E0,2.389173889E1,-4.854665375E1,5.426423187E1
3.461616571E1,3.892578125E0,2.383970642E1,-4.881034088E1,5.446038141E1
3.462620671E1,4.087135315E0,2.361108398E1,-4.881660461E1,5.438059257E1
3.463624871E1,4.075153351E0,2.381793213E1,-4.878499603E1,5.444149707E1
3.464628971E1,4.100322723E0,2.389376831E1,-4.867849731E1,5.438125515E1
3.465633071E1,4.120815277E0,2.371042633E1,-4.840777588E1,5.405995006E1
3.466637271E1,3.795028687E0,2.371164703E1,-4.852316284E1,5.414002013E1
3.467641371E1,4.154197693E0,2.372637939E1,-4.861257935E1,5.425293825E1
3.468645571E1,4.068687439E0,2.399179459E1,-4.874857330E1,5.448471184E1
3.469649671E1,4.210502625E0,2.396837997E1,-4.914687347E1,5.484183388E1
3.470653771E1,4.056156158E0,2.380997086E1,-4.889925385E1,5.453901486E1
3.471657971E1,4.064338684E0,2.384539413E1,-4.868123627E1,5.435976853E1
3.472662071E1,3.936538696E0,2.389175797E1,-4.869709778E1,5.438492225E1
3.473666271E1,3.889785767E0,2.366617966E1,-4.859671783E1,5.419279913E1
3.474670371E1,3.937793732E0,2.360119247E1,-4.875156403E1,5.430688263E1
3.475674571E1,3.844676971E0,2.347945023E1,-4.875293732E1,5.424864073E1
3.476678671E1,4.013679504E0,2.342040634E1,-4.842198944E1,5.393805816E1
3.477682771E1,3.998107910E0,2.371138763E1,-4.854791260E1,5.417669783E1
3.478686971E1,4.125171661E0,2.351613998E1,-4.839983368E1,5.396822937E1
3.479691083E1,4.003170013E0,2.343936157E1,-4.833299255E1,5.386564035E1
3.480695283E1,4.251403809E0,2.351136780E1,-4.866871643E1,5.421718186E1
3.481699383E1,4.220523834E0,2.342012405E1,-4.855363464E1,5.407190092E1
3.482703483E1,3.927307129E0,2.361649323E1,-4.862168121E1,5.419622106E1
3.483707683E1,4.091842651E0,2.378575516E1,-4.876490021E1,5.441066823E1
3.484711783E1,4.018943787E0,2.378638840E1,-4.873184967E1,5.437588946E1
3.485715983E1,3.879890442E0,2.357995224E1,-4.888613892E1,5.441435726E1
3.486720083E1,3.906227112E0,2.362166595E1,-4.878672028E1,5.434506222E1
3.487724283E1,3.968204498E0,2.361935043E1,-4.839392090E1,5.399622155E1
3.488728383E1,4.104827881E0,2.355519104E1,-4.870298004E1,5.425566239E1
3.489732483E1,3.772609711E0,2.356549835E1,-4.863650513E1,5.417633180E1
3.490736683E1,3.970508575E0,2.367359543E1,-4.872138977E1,5.431369882E1
3.491740783E1,3.894004822E0,2.374876785E1,-4.886992645E1,5.447418618E1
3.492744983E1,3.906345367E0,2.362075424E1,-4.888748932E1,5.443515571E1
3.493749083E1,3.916416168E0,2.356661606E1,-4.847716522E1,5.404404922E1
3.494753183E1,3.966156006E0,2.376958084E1,-4.874655914E1,5.437784839E1
3.495757383E1,4.065097809E0,2.355607605E1,-4.868061829E1,5.423298199E1
3.496761483E1,3.850681305E0,2.357125092E1,-4.886183929E1,5.438667995E1
3.497765683E1,3.912799835E0,2.351946259E1,-4.856247711E1,5.409980874E1
3.498769783E1,4.026161194E0,2.337586975E1,-4.852220917E1,5.400968472E1
3.499773883E1,4.166515350E0,2.361517334E1,-4.868879700E1,5.427370648E1
3.500778083E1,4.003608704E0,2.356604385E1,-4.896210480E1,5.448554865E1
3.501782183E1,4.059764862E0,2.349364853E1,-4.886438751E1,5.437059480E1
3.502786383E1,4.276439667E0,2.350767136E1,-4.897303772E1,5.449088889E1
3.503790483E1,4.138156891E0,2.353316498E1,-4.859223938E1,5.414923752E1
3.504794683E1,3.986553192E0,2.366081238E1,-4.857443237E1,5.417750575E1
3.505798783E1,4.079299927E0,2.378800964E1,-4.853382874E1,5.420371410E1
3.506802883E1,4.029884338E0,2.377421570E1,-4.851157379E1,5.417403522E1
3.507807083E1,4.081993103E0,2.392049408E1,-4.847405243E1,5.420873051E1
3.508811183E1,4.248935699E0,2.374963379E1,-4.820111084E1,5.390218591E1
3.509815383E1,4.292148590E0,2.368226242E1,-4.850386047E1,5.414699044E1
3.510819483E1,4.379497528E0,2.353682327E1,-4.832066345E1,5.392632534E1
3.511823583E1,4.215301514E0,2.361242676E1,-4.850502777E1,5.411148846E1
3.512827783E1,4.055370331E0,2.361425400E1,-4.846355438E1,5.406288120E1
3.513831883E1,4.178634644E0,2.358729553E1,-4.846456146E1,5.406140227E1
3.514836083E1,4.060413361E0,2.365281677E1,-4.842404938E1,5.404471534E1
3.515840183E1,3.990810394E0,2.363546371E1,-4.842856598E1,5.403598537E1
3.516844283E1,3.967933655E0,2.366177750E1,-4.846070099E1,5.407461282E1
3.517848483E1,4.018337250E0,2.368264771E1,-4.820018768E1,5.385418210E1
3.518852583E1,4.002193451E0,2.351296234E1,-4.830876160E1,5.387590739E1
3.519856783E1,3.875427246E0,2.343257523E1,-4.809120941E1,5.363645160E1
3.520860883E1,3.698860168E0,2.368191910E1,-4.830295563E1,5.392300419E1
3.521865083E1,3.865203857E0,2.384251404E1,-4.828442383E1,5.398880311E1
3.522869183E1,4.026226044E0,2.361905670E1,-4.836929321E1,5.397831844E1
3.523873283E1,4.006656647E0,2.363494873E1,-4.857546997E1,5.416862913E1
3.524877483E1,3.662963867E0,2.365786362E1,-4.875982666E1,5.431972488E1
3.525881583E1,4.019577026E0,2.341837311E1,-4.876460266E1,5.424540230E1
3.526885783E1,3.991020203E0,2.349896240E1,-4.870585632E1,5.422536230E1
3.527889883E1,4.002849579E0,2.339743423E1,-4.845398712E1,5.395601543E1
3.528894083E1,3.947093964E0,2.323714447E1,-4.841950226E1,5.385157967E1
3.529898183E1,3.809162140E0,2.327187729E1,-4.866145325E1,5.407427319E1
3.530902283E1,3.814113617E0,2.331358337E1,-4.875689697E1,5.417846099E1
3.531906483E1,3.901378632E0,2.346536255E1,-4.876497650E1,5.425741358E1
3.532910583E1,4.087379456E0,2.346577072E1,-4.858119202E1,5.410620375E1
3.533914783E1,4.042095184E0,2.318784332E1,-4.882573700E1,5.420301841E1
3.534918883E1,3.970893860E0,2.347235489E1,-4.845760345E1,5.398943206E1
3.535922983E1,3.953784943E0,2.350261307E1,-4.864432526E1,5.416895436E1
3.536927183E1,3.865142822E0,2.331199646E1,-4.862696838E1,5.406450372E1
3.537931283E1,3.805835724E0,2.328017807E1,-4.848310089E1,5.391717860E1
3.538935483E1,3.737552643E0,2.338112259E1,-4.874033356E1,5.418732609E1
3.539939583E1,3.826122284E0,2.342687225E1,-4.879171753E1,5.425946235E1
3.540943783E1,3.804019928E0,2.345399475E1,-4.879861450E1,5.427582532E1
3.541947883E1,3.848773956E0,2.335596085E1,-4.890921021E1,5.433622006E1
3.542951983E1,3.926677704E0,2.344406509E1,-4.868595123E1,5.417900731E1
3.543956183E1,3.870964050E0,2.339087296E1,-4.865420532E1,5.412346068E1
3.544960283E1,3.732063293E0,2.362043762E1,-4.854421997E1,5.411464370E1
3.545964483E1,3.993999481E0,2.351102829E1,-4.863168335E1,5.416420505E1
3.546968583E1,4.122646332E0,2.374695206E1,-4.841868591E1,5.408588624E1
3.547972683E1,4.087989807E0,2.359565735E1,-4.881233215E1,5.437012485E1
3.548976883E1,3.890010834E0,2.366733551E1,-4.873815155E1,5.432018383E1
3.549980983E1,3.768627167E0,2.360228348E1,-4.852714539E1,5.409393843E1
3.550985183E1,3.781391144E0,2.358008194E1,-4.850978088E1,5.406956653E1
3.551989283E1,3.961349487E0,2.337482834E1,-4.861968994E1,5.409204322E1
3.552993383E1,4.092559814E0,2.333227158E1,-4.847299194E1,5.395159767E1
3.553997583E1,3.818393707E0,2.353396225E1,-4.845375061E1,5.400179125E1
3.555001683E1,3.953117371E0,2.339260483E1,-4.867488861E1,5.414873848E1
3.556005883E1,4.117267609E0,2.349325562E1,-4.860490417E1,5.414168137E1
3.557009983E1,4.094898224E0,2.327725220E1,-4.883583832E1,5.425438015E1
3.558014183E1,3.903133392E0,2.324087143E1,-4.865193939E1,5.405907659E1
3.559018283E1,3.861972809E0,2.332064056E1,-4.889177704E1,5.430628852E1
3.560022383E1,4.046329498E0,2.316434097E1,-4.912249756E1,5.446080464E1
3.561026583E1,4.128948212E0,2.320618057E1,-4.888299561E1,5.426898091E1
3.562030683E1,4.285408020E0,2.325117493E1,-4.897116852E1,5.437974994E1
3.563034883E1,4.056255341E0,2.325707245E1,-4.893135834E1,5.432883631E1
3.564038983E1,4.099277496E0,2.311784744E1,-4.886792755E1,5.421543405E1
3.565043183E1,4.092998505E0,2.334480286E1,-4.893784332E1,5.437503992E1
3.566047283E1,3.862739563E0,2.355953217E1,-4.883832550E1,5.436133139E1
3.567051383E1,4.121726990E0,2.330627823E1,-4.905472565E1,5.446592831E1
3.568055583E1,4.065811157E0,2.350766754E1,-4.886581421E1,5.437838773E1
3.569059683E1,4.262527466E0,2.354312134E1,-4.886973572E1,5.441230350E1
3.570063883E1,4.330642700E0,2.348021698E1,-4.931102753E1,5.478733879E1
3.571067983E1,4.284675598E0,2.349833298E1,-4.929914093E1,5.478079403E1
3.572072083E1,4.333934784E0,2.349189758E1,-4.901242065E1,5.452402792E1
3.573076283E1,4.241653442E0,2.364865494E1,-4.915188599E1,5.470976513E1
3.574080383E1,3.925525665E0,2.343806458E1,-4.892587280E1,5.439203666E1
3.575084583E1,3.845726013E0,2.333220291E1,-4.887763977E1,5.429737536E1
3.576088683E1,4.057250977E0,2.349027634E1,-4.940580750E1,5.485606787E1
3.577092883E1,4.024406433E0,2.365799332E1,-4.873603058E1,5.432400180E1
3.578096983E1,4.095615387E0,2.350922012E1,-4.889405060E1,5.440666944E1
3.579101083E1,3.989280701E0,2.352427292E1,-4.880219269E1,5.432273730E1
3.580105221E1,3.795616150E0,2.358388901E1,-4.883190918E1,5.436140061E1
3.581109321E1,4.062526703E0,2.352598572E1,-4.846380615E1,5.402514816E1
3.582113521E1,4.003517151E0,2.345735931E1,-4.881063080E1,5.430242660E1
3.583117621E1,4.379764557E0,2.351313782E1,-4.888325500E1,5.442079205E1
3.584121721E1,4.158946991E0,2.353821182E1,-4.871347809E1,5.426183929E1
3.585125921E1,4.029476166E0,2.352751541E1,-4.878037262E1,5.430750788E1
3.586130021E1,3.974929810E0,2.362819290E1,-4.893182373E1,5.448316199E1
3.587134221E1,4.067157745E0,2.356493378E1,-4.857753754E1,5.414448291E1
3.588138321E1,4.272148132E0,2.342942047E1,-4.883433533E1,5.433213874E1
3.589142521E1,3.990413666E0,2.336826706E1,-4.891901398E1,5.436054852E1
3.590146621E1,4.039791107E0,2.359816360E1,-4.854352570E1,5.412639952E1
3.591150721E1,3.993194580E0,2.365289688E1,-4.884049225E1,5.441322281E1
3.592154921E1,4.205162048E0,2.372639465E1,-4.889337158E1,5.450859543E1
3.593159021E1,4.274581909E0,2.370165253E1,-4.881363678E1,5.443171427E1
3.594163221E1,4.272388458E0,2.379281998E1,-4.822370148E1,5.394327548E1
